,_id,asin,overall,reviewText,reviewTime,reviewerID,summary,unixReviewTime,verified
929,Row(oid='644ead34f66a6378cafa853f'),B01C4UY0JK,5,"So far no issues, night vision is good and so is the image quality. Live playback has little delay and recordings are very smooth.
Motion alert settings are the same found in $1,000 cameras. The option to stop recording whrn you're home is awesome too. Ohhh amd they're down to 89 bucks. Now we just need a outdoor version.
Ask alexa to show your camera on your fire TV, just awesome.","12 12, 2017",A7SV9BGDW6YO1,Best cam for the price.,1513036800,TRUE
930,Row(oid='644ead34f66a6378cafa85de'),B01C4UY0JK,5,"Yes, to get the most out of this camera you need a subscription. The same is true for its closest competitors; if you're expecting things to be free than you should look elsewhere.

This camera has some clear pros over the likes of Nest, IMHO.

- easier setup - 2min after opening the box it was on my network, recording and sending alerts
- better video at 1080p than Nest at 720p - this isn't a comment on quality of video as a function of resolution. At 1080p the video coming of the camera on the same network as my Nest cams was much closer to real-time at 1080p than the nest could stream at 720p when viewing a ""live"" feed in the app.
- wall mounting was a snap compared to the Nest
- indoor night vision is much clearer
- pricing is very good for the feature set even at the basic plan
- works great with video capable echo devices

There are also some clear cons.

- no mic controll - if you don't want the cam to capture audio you have to shut the whole cam off
- no way to disable streamed audio from the application - if you don't want to hear the audio the camera is capturing via your phone you have to mute your phone
- you can't manage your plan or subscribe from the application
- positioning your camera can be tricky due to stiffness of ball joint
- alexa skills for non-video related operations need work

Despite the cons I think this a great offering.","11 19, 2017",A17M6IGDMMKY6U,5-stars even with flaws,1511049600,TRUE
931,Row(oid='644ead34f66a6378cafa8b5e'),B01C6DXMX0,5,"Great, easy to install.
Customer support is great.
BUT, does not work with alexa Eco show","07 8, 2017",A3AISYKT9PX3FV,Security plus,1499472000,TRUE
932,Row(oid='644ead34f66a6378cafa8c5a'),B01C6DXMX0,3,"It was difficult to pair it with my network, not sure why WPS is not available for it.  I mounted and it worked for about a week, then it stopped transmitting.  Went out to where the camera was, climbed up the ladder ( I have it mounted high) and checked the wifi connection with a wifi analyzer.  I found the signal was strong, so I paired the camera in place.  It paired and I installed a solar panel.  Not only does the solar panel not charge the camera but now the camera only provides live views; it does not trigger with motion.  To keep it charged, I need to take it down and charge it via usb.  Many backs and forth with technical support, whom I felt never really read my symptoms because they kept answering with stock answers.  Finally they reported that analyzing data on the camera, they noticed that it was defected.  I have no idea if the solar panel is also defective.  I have already spent $400 between the camera and the solar panel and I not spend another $180 for a replacement.  I really wanted this to work; it really is a great idea.

I increased this to 3 stars.  It works after the replacement camera, and I purchased another solar panel which now charges the camera.  It is very slow to respond, but it does work.  it is especially problematic on my alexa show.  the question of whether I would recommend or not is a difficult one to answer.  I think it has a lot of potential and with better manufacturing QC and improved software, it might get there.","06 11, 2017",A3PRX5ZEB7GI85,Great idea but poorly executed.,1497139200,TRUE
933,Row(oid='644ead34f66a6378cafa95bc'),B01DFKC6CQ,5,Love my alexa,"09 7, 2018",A1D1EDXHDJH5L6,Great,1536278400,TRUE
934,Row(oid='644ead34f66a6378cafa964d'),B01DFKC6CQ,5,"I really liked the weather reports and I disliked the weather disrupting alexa, it's all fun and games til I gotta leave home. Learning a lot to articulate my words better.","08 14, 2018",A2GK62TERQY3UA,"Just the greatest,",1534204800,TRUE
935,Row(oid='644ead34f66a6378cafa968b'),B01DFKC6CQ,5,"Alexa works great.  We us her to control some jinvoo ldd lights and some smart plugs.  Very hand to walk in the door at night and say ""alexa lights on"" and have the house illuminated.","08 6, 2018",AU6S153MMAU0W,Alexa is a great value,1533513600,TRUE
936,Row(oid='644ead34f66a6378cafa96b7'),B01DFKC6CQ,4,I got this as a gift for my mom for mothers day. She usually gets super excited about things and then eventually loses interest but not with this! Shes always saying alexa this alexa that. My only complaint is that we cant change the location for weather no matter what we try. She always has to say Alexa what is the weather in ______ tomorrow kind of annoying! Otherwise its pretty fun having her around.,"08 1, 2018",A2OGWTJIZJ99Q4,Whats up with the weather?,1533081600,TRUE
937,Row(oid='644ead34f66a6378cafa96e4'),B01DFKC6CQ,3,The speakers aren't too loud.. alexa is great though. Besides that naw,"07 24, 2018",A16SS28XY89TN9,Not loud enough,1532390400,TRUE
938,Row(oid='644ead34f66a6378cafa96ec'),B01DFKC6CQ,2,"Initially, this echo dot worked very well. Over time, the dot stopped responding to 'alexa' unless you were within one foot of it yelling. The other echos/echo dots in other rooms would respond without a response from this echo dot. Would not recommend buying refurbished.","07 22, 2018",ANXO9HE3QZD8K,Would not recommend buying refurbished,1532217600,TRUE
939,Row(oid='644ead34f66a6378cafa96f3'),B01DFKC6CQ,5,"We just got this within the last couple of weeks, from what we can tell no issues! My son wanted and ""alexa"" for his 6th birthday so she could tell him jokes, he could ask her questions and to listen to music she does all of that and more. We all enjoy this one so much that I just bought a second one this week during Prime Deals Day!","07 18, 2018",A2MIORUQMN7RGY,We all enjoy this one so much that I just bought a ...,1531872000,TRUE
940,Row(oid='644ead34f66a6378cafa96f8'),B01DFKC6CQ,1,"i said alexa play despacito but despacito wasn't free so it only played a 15 second demo, i was sad and wanted some despacito. big smh","07 16, 2018",AI1QSVOKA3CVW,sigh,1531699200,FALSE
941,Row(oid='644ead34f66a6378cafa970f'),B01DFKC6CQ,5,We have set up alexa to blue tooth speakers and enjoy listening to music outdoors.  Can't wait to try more new stuff using Alexa!,"07 9, 2018",A22RY1TZ7J2LYD,... have set up alexa to blue tooth speakers and enjoy listening to music outdoors,1531094400,TRUE
942,Row(oid='644ead34f66a6378cafa97ad'),B01DFKC6CQ,5,Wasn't sure if I'd like this product but after having it for a little while I want one in every room! My daughter is constantly asking alexa how to spell words. We've barely tapped into all the things this product is capable of and I'm looking forward to learning all of its capabilities!,"06 7, 2018",A2BS0P5W38RPXZ,Wasn't sure if I'd like this product but after having it for a little ...,1528329600,TRUE
943,Row(oid='644ead34f66a6378cafa99a8'),B01DM6BDA4,4,"4 stars.... because it does not WORK with alexa.... That is VERY misleading.  It has very LIMITED integration with alexa.

It will not RING on an alexa device.  You can command Alexa to VIEW the camera or listen, but this is a DOORBELL.  To say a DOORBELL, which is a device used to alert you to someone at your door, WORKS with alexa, I feel like the Alexa device need to ALERT YOU TO SOMeONE AT YOUR DOOR.","07 12, 2018",A1FNXVQYXAKL67,I feel like the Alexa device need to ALERT YOU TO SOMeONE ...,1531353600,TRUE
944,Row(oid='644ead34f66a6378cafa9a8f'),B01DM6BDA4,2,"I purchased the new bell and was initially impressed by the very detailed step by step illustrated instructions. I was also impressed that all items needed for install was included, hate nothing more than stopping and having to go to the hardware store for a part.
The install went quick and the initial connection to my router was pretty straight forward, but then this is where it came to a stop. To clarify my router is new and was bought with enough signal strength to reach my detached garage 100 feet away and it does with 4 to 5 bars. The door bell is about 9 feet away and showed good signal strength so it should have been a breeze. Going step by step in the app which was again very detailed and straight forward but it turned out not to be. I had to uninstall and reinstall the app 5 times before I could get the bell to hook up to my router which it finally did, (by this time I was on the phone with support which was friendly and seemed knowledgeable) this process took about 45 min and when it finally worked it lasted about 30 mins. Did the same process as above again and this time it lasted about 8 hours. Customer service thought that part of the issue was the bell needs a bit of time to power up as they started and once it did and downloaded new updates it should be fine, but it was not the case. I went through uninstall and reinstall again and it took for about 6 hours before disconnecting and would not reconnect by itself I had to remove and reinstall. I have an orbi router with a satellite and I'm not sure if the software with the bell is just not friendly with it or what but I finally removed it and returned it which as always with amazon went smoothly. I'm sure it is a good product but it did not work for us. Also to clarify we have 6 alexa dots and a show plus multiple wireless outlets and switches plus kindles and copiers and other cameras and we have had no issues like this. I hope if you move forward with this product it works for you.","06 15, 2018",A3J1UQDPIKRUYT,Maybe someone else,1529020800,TRUE
945,Row(oid='644ead34f66a6378cafa9bbd'),B01DM6BDA4,5,"Installed very easily, has nice features, inexpensive cloud storage, alexa compatable","05 10, 2018",AC6918VGCHYKB,Five Stars,1525910400,TRUE
946,Row(oid='644ead34f66a6378cafa9cf4'),B01DM6BDA4,5,This product came with our new Lennar home.  The gentlemen from Amazon came out to set it up for us with our Alexa!  We love it!  I love that I can see who is at my front door without a peephole.  I just need more information on how to use the app without the alexa.,"04 7, 2018",A10VDMY31EUHY,We love it! I love that I can see who ...,1523059200,FALSE
947,Row(oid='644ead34f66a6378cafaaf7d'),B01DM6BDA4,5,I have my whole house set up and wired for smart devices.  Everything from for locks to garage door to lights and even alexa.  I love the app and integration of this device into my system it polishes it off nicely!,"05 26, 2017",AD31ARJBNYOTQ,AWSOME ADDITION TO MY SMART HOME!,1495756800,FALSE
948,Row(oid='644ead35f66a6378cafac6f0'),B01ETRGE68,4,"Warning!!! If you expect that Prime Video service will work with the Basic Edition of the stick out of the box, then you might be disappointed. I got the error 5505 which says that the service is unsupported in my location. After contacting Amazon support I got the instruction to deregister and re-register my device. I did that and after that the menu system of the stick changed and I could access prime video service from the fire stick.

If that does not work for you then there exists a workaround: use Silk browser to access primevideo.com. It is a bit more cumbersome to select content, but once a movie or show starts playing then it is ok to control it with the remote.

The other apps work fine (Netflix, Youtube through browser, Spotify etc). The UI is responsive and quick. Also the companion apps for using your phone or tablet as a remote work mostly quite well - they even allow alexa voice commands.

Screencasting possible, for chromecast, iOS devices a separate paid app is needed.

For Estonians: ETV, ETV2, ETV+ android apps can be sideloaded onto the stick and they work fine. The rest of Estonian TV channels can be accessed through silk browser.","03 6, 2018",A1WN8D7GHUAUAP,Error 5505 - Prime Video not available out of the box - need to deregister - re-register; other functions work well,1520294400,TRUE
